index,Exp,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,b11,b12,b13,b14,b15,b16,b17,b18,b21,b22,b23,b24,b25,b26,b27,b28,b31,b32,b33,b34,b35,b36,b37,b38,b41,b42,b43,b44,b45,b46,b47,b48,b51,b52,b53,b54,b55,b56,b57,b58,b61,b62,b63,b64,b65,b66,b67,b68,b71,b72,b73,b74,b75,b76,b77,b78,b81,b82,b83,b84,b85,b86,b87,b88,Score,Joint,Is_there,where_x,where_y,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,DLIndex_Mean,Fairness
3625,0.75,810-187,13,187,Absent,12,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,9,0,6,10,0,0,0,0,0,0,0,0,3,0,0,0,0,11,0,0,0,12,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,4,1,0,0,23,9,Unicorn_Absent,-1,-1,96,0.94375,12,1.0,51,0.0,0.65625,0.584375,0.4375
3626,0.75,810-187,14,810,Absent,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,26,39,51,8,23,33,9,29,35,15,56,2,34,5,0,6,21,40,3,31,37,42,46,38,13,22,52,20,43,32,0,7,18,53,58,0,59,45,14,30,28,12,10,24,57,50,44,48,4,41,54,25,27,49,11,55,36,17,19,0,1,0,47,16,22,10,Unicorn_Absent,-1,-1,118,0.9375,59,0.671875,61,0.328125,0.796875,0.584375,0.265625
3627,0.75,810-187,14,187,Absent,12,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,5,0,2,9,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,12,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,8,6,0,0,22,10,Unicorn_Absent,-1,-1,118,0.9375,12,1.0,61,0.328125,0.796875,0.584375,0.265625
3628,0.75,810-187,15,810,Absent,48,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,5,20,39,36,40,7,0,0,28,45,12,18,24,11,0,0,21,22,1,25,16,33,0,0,15,26,19,6,34,38,0,0,10,3,29,14,27,47,0,0,43,35,31,32,37,8,0,0,17,9,42,44,48,4,0,0,30,2,13,23,46,41,0,23,9,Unicorn_Absent,-1,-1,141,0.94375,48,0.671875,51,0.328125,0.65625,0.584375,0.4375
3629,0.75,810-187,15,187,Absent,12,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,7,0,10,6,0,0,0,0,0,0,0,0,8,0,0,0,0,9,0,0,0,5,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,12,4,0,0,23,9,Unicorn_Absent,-1,-1,141,0.94375,12,1.0,51,0.328125,0.65625,0.584375,0.4375
3630,0.75,810-187,16,810,Absent,48,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,31,17,25,32,48,36,0,0,10,12,35,13,16,37,0,0,14,19,34,47,45,23,0,0,42,30,5,6,43,38,0,0,28,11,29,24,41,7,0,0,18,20,27,44,1,40,0,0,46,4,15,33,22,9,0,0,26,3,8,21,39,2,0,23,9,Unicorn_Absent,-1,-1,164,0.94375,48,1.0,51,0.0,0.65625,0.584375,0.4375
3631,0.75,810-187,16,187,Absent,12,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,12,0,4,8,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,9,1,0,0,23,9,Unicorn_Absent,-1,-1,164,0.94375,12,1.0,51,0.0,0.65625,0.584375,0.4375
3632,0.75,810-187,17,810,Absent,48,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,47,5,25,10,38,3,0,0,35,31,4,48,42,33,0,0,17,36,32,23,45,27,0,0,37,20,12,1,2,40,0,0,30,13,29,24,34,28,0,0,15,16,18,43,41,46,0,0,21,7,44,8,26,39,0,0,9,14,22,6,11,19,0,23,9,Unicorn_Absent,-1,-1,187,0.94375,48,1.0,51,0.0,0.65625,0.584375,0.4375
3633,0.75,810-187,17,187,Absent,12,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,10,3,0,0,0,0,0,0,0,0,7,0,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,12,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,6,0,4,9,0,0,23,9,Unicorn_Absent,-1,-1,187,0.94375,12,1.0,51,0.0,0.65625,0.584375,0.4375
3638,0.75,810-187,20,810,Absent,48,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,4,37,41,38,40,20,0,0,15,36,10,48,7,44,0,0,45,2,18,17,24,23,0,0,26,25,34,28,5,3,0,0,39,9,14,8,21,32,0,0,30,19,1,46,13,27,0,0,12,11,16,42,35,31,0,0,33,6,47,43,22,29,0,23,9,Unicorn_Absent,-1,-1,163,0.94375,48,1.0,51,0.0,0.65625,0.584375,0.4375
3639,0.75,810-187,20,187,Absent,12,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,10,0,8,11,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,12,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,2,1,0,0,23,9,Unicorn_Absent,-1,-1,163,0.94375,12,1.0,51,0.0,0.65625,0.584375,0.4375
3642,0.75,930-273,2,930,Absent,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,4,0,0,0,0,0,0,0,0,27,5,Unicorn_Absent,-1,-1,59,0.96875,6,1.0,53,0.980769230769,0.75,0.380681818182,0.28125
3643,0.75,930-273,2,273,Absent,52,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,50,27,17,4,20,0,0,43,48,37,10,13,22,39,0,49,1,40,26,41,19,25,52,29,9,28,12,15,0,45,14,0,0,21,33,18,3,46,30,24,47,8,51,0,38,2,5,0,0,0,44,16,7,6,42,0,31,35,36,11,34,23,32,27,5,Unicorn_Absent,-1,-1,493,0.96875,52,0.0192307692308,53,0.980769230769,0.75,0.380681818182,0.28125
3644,0.75,930-273,3,930,Absent,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,3,0,0,0,0,0,0,0,0,28,4,Unicorn_Absent,-1,-1,87,0.975,6,1.0,50,0.275862068966,0.71875,0.380681818182,0.34375
3645,0.75,930-273,3,273,Absent,48,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,32,1,41,4,18,37,0,0,42,44,6,19,13,33,0,0,38,48,9,11,31,3,0,0,23,5,14,2,10,27,0,0,36,34,17,47,24,7,0,0,15,29,46,28,39,12,0,0,35,45,25,16,22,40,0,0,43,8,26,20,21,30,0,28,4,Unicorn_Absent,-1,-1,521,0.975,48,0.724137931034,50,0.275862068966,0.71875,0.380681818182,0.34375
3646,0.75,930-273,4,930,Absent,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,5,0,0,0,0,0,0,0,0,28,4,Unicorn_Absent,-1,-1,115,0.975,6,1.0,50,0.0,0.71875,0.380681818182,0.34375
3647,0.75,930-273,4,273,Absent,48,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,6,33,34,29,15,42,0,0,26,41,32,46,8,1,0,0,23,40,10,28,17,22,0,0,14,19,31,37,27,7,0,0,18,24,11,39,13,9,0,0,25,48,44,45,21,30,0,0,36,4,16,5,2,43,0,0,35,3,47,20,12,38,0,28,4,Unicorn_Absent,-1,-1,549,0.975,48,1.0,50,0.0,0.71875,0.380681818182,0.34375
3648,0.75,930-273,5,930,Absent,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,2,0,0,0,0,0,0,0,0,28,4,Unicorn_Absent,-1,-1,143,0.975,6,1.0,50,0.0,0.71875,0.380681818182,0.34375
3649,0.75,930-273,5,273,Absent,48,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,25,15,31,2,38,41,0,0,17,33,21,23,32,29,0,0,36,47,7,18,26,1,0,0,4,40,8,48,30,10,0,0,13,34,11,43,44,20,0,0,27,6,28,9,5,46,0,0,16,19,22,45,37,39,0,0,3,35,24,12,42,14,0,28,4,Unicorn_Absent,-1,-1,577,0.975,48,1.0,50,0.0,0.71875,0.380681818182,0.34375
3650,0.75,930-273,6,930,Absent,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,4,0,0,0,0,0,0,0,0,28,4,Unicorn_Absent,-1,-1,171,0.975,6,1.0,50,0.0,0.71875,0.380681818182,0.34375
3651,0.75,930-273,6,273,Absent,48,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,15,18,43,23,46,27,0,0,38,34,5,21,13,36,0,0,37,39,14,24,11,8,0,0,16,20,30,48,44,25,0,0,12,6,41,35,2,40,0,0,4,31,26,7,1,19,0,0,28,9,22,17,33,32,0,0,3,47,45,29,10,42,0,28,4,Unicorn_Absent,-1,-1,605,0.975,48,1.0,50,0.0,0.71875,0.380681818182,0.34375
3652,0.75,930-273,7,930,Absent,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,5,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,203,1.0,6,1.0,6,1.0,0.09375,0.380681818182,0.90625
3653,0.75,930-273,7,273,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,637,1.0,0,0.0,6,1.0,0.09375,0.380681818182,0.90625
3654,0.75,930-273,8,930,Absent,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,235,1.0,6,1.0,6,0.0,0.09375,0.380681818182,0.90625
3655,0.75,930-273,8,273,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,669,1.0,0,1.0,6,0.0,0.09375,0.380681818182,0.90625
3660,0.75,930-273,11,930,Absent,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,6,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,139,1.0,6,1.0,6,0.0,0.09375,0.380681818182,0.90625
3661,0.75,930-273,11,273,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,573,1.0,0,1.0,6,0.0,0.09375,0.380681818182,0.90625
3666,0.75,930-273,14,930,Absent,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,1,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,43,1.0,6,1.0,6,0.0,0.09375,0.380681818182,0.90625
3667,0.75,930-273,14,273,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,477,1.0,0,1.0,6,0.0,0.09375,0.380681818182,0.90625
3672,0.75,930-273,17,930,Absent,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,3,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,43,1.0,6,1.0,6,0.0,0.09375,0.380681818182,0.90625
3673,0.75,930-273,17,273,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,477,1.0,0,1.0,6,0.0,0.09375,0.380681818182,0.90625
3678,0.75,930-273,20,930,Absent,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,3,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,-53,1.0,6,1.0,6,0.0,0.09375,0.380681818182,0.90625
3679,0.75,930-273,20,273,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,381,1.0,0,1.0,6,0.0,0.09375,0.380681818182,0.90625
3682,0.75,884-786,2,884,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,19,7,3,20,5,29,22,15,31,23,12,1,14,27,13,25,24,30,28,26,16,2,6,32,9,4,18,17,21,8,10,11,21,Unicorn_Absent,-1,-1,326,0.86875,32,0.121951219512,56,0.878048780488,0.546875,0.958806818182,0.796875
3683,0.75,884-786,2,786,Absent,45,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,20,35,8,42,23,9,0,18,0,22,44,34,37,15,33,32,16,0,0,19,0,41,2,0,36,24,40,1,3,27,0,0,31,14,29,38,28,5,0,13,0,6,12,0,25,26,4,17,0,43,45,7,39,0,0,10,0,21,11,0,30,0,0,11,21,Unicorn_Absent,-1,-1,35,0.86875,45,1.0,56,0.878048780488,0.546875,0.958806818182,0.796875
3684,0.75,884-786,3,884,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,12,14,16,11,29,15,17,1,23,26,2,5,3,7,31,4,24,13,27,18,30,10,9,19,6,28,8,32,21,20,25,32,0,Unicorn_Absent,-1,-1,358,1.0,32,1.0,64,0.547169811321,1.0,0.958806818182,1.0
3685,0.75,884-786,3,786,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,29,32,4,14,18,26,3,7,9,5,20,27,15,2,11,8,28,12,19,13,16,10,25,23,6,24,17,22,21,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,67,1.0,32,0.452830188679,64,0.547169811321,1.0,0.958806818182,1.0
3686,0.75,884-786,4,884,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,18,6,32,7,13,17,19,24,16,30,2,23,29,9,12,26,20,1,10,21,5,3,15,25,22,4,27,31,8,14,28,32,0,Unicorn_Absent,-1,-1,390,1.0,32,1.0,64,0.0,1.0,0.958806818182,1.0
3687,0.75,884-786,4,786,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,21,23,19,26,11,24,12,22,29,18,27,28,13,8,25,4,2,32,17,9,14,7,6,16,3,31,5,20,30,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,99,1.0,32,1.0,64,0.0,1.0,0.958806818182,1.0
3688,0.75,884-786,5,884,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,30,22,29,18,12,20,24,31,15,13,11,2,8,32,28,5,26,10,7,23,1,16,9,14,19,27,3,4,17,25,6,32,0,Unicorn_Absent,-1,-1,422,1.0,32,1.0,64,0.0,1.0,0.958806818182,1.0
